Id,Heading,Article.Banner.Image,Outlets,Article.Description,Full_Article,Article_Type,Tonality
471fcf89-1bc1-4919-ac62-bcd446e6c869,IMDEX 2019: Wildcats Touch Down in Philippines,https://assets.shephardmedia.com/live/default/media/cache/images/images/article/ROKN_AW159_-_small_n1PIA6o/31cc6f00fe55eb99945d74039d9c5dc5.jpg,Shephard,"Two AW159 Wildcat helicopters belonging to the Philippine Navy arrived on home shores on 7 May, having been delivered via a chartered Antonov An-124 transport aircraft that departed from London-Stansted Airport.","<p>Two AW159 Wildcat helicopters belonging to the Philippine Navy arrived on home shores on 7 May, having been delivered via a chartered Antonov An-124 transport aircraft that departed from London-Stansted Airport.</p>",Military,Positive
ea6465d1-18e6-4fb8-825f-dd626707d265,Is Indian Military Aviation Reorienting?,,Institute for Defence Studies and Analyses,"The addition of the heavy lift Chinook CH4714 and the attack helicopter Apache AH64E15 will augment the capabilities further. Although some helicopter inductions and projects are running behind schedule, yet these are much faster than the induction and production plans for fighter aircraft.","<p>The addition of the heavy lift Chinook CH4714 and the attack helicopter Apache AH64E15 will augment the capabilities further. Although some helicopter inductions and projects are running behind schedule, yet these are much faster than the induction and production plans for fighter aircraft.</p>",Military,Positive
cf077577-3d75-4e71-9e4e-78c24270ef84,"JMSDF, MCAS Iwakuni take Friendship Day 2019 to new altitudes",,Stripes Japan,"Koudai and Kaisuke Hayashi, twin boys who traveled from Fukuyama City, said they like Friendship Day because they can see various kinds of aircraft such as the Osprey and F-35.","<p>Koudai and Kaisuke Hayashi, twin boys who traveled from Fukuyama City, said they like Friendship Day because they can see various kinds of aircraft such as the Osprey and F-35.</p>",Military,Positive
22d17373-c997-4d94-9ecd-d49815cd1832,KHP helicopter takes to the skies once again,,"WIBW-TV CBS (Topeka, KS)","The Bell 407's tail rotor hit a hangar at Billard Airport, injuring the pilot and passenger, and sending the helicopter to Texas for repairs.","<p>The Bell 407's tail rotor hit a hangar at Billard Airport, injuring the pilot and passenger, and sending the helicopter to Texas for repairs.</p>",Commercial,Negative
6e8a19eb-f8d3-477f-a9ad-9fa4bd5aada5,Leading the Way: Leading Edge Aviation,https://assets.verticalmag.com/wp-content/uploads/2019/05/LHorgan_LeadingEdge_59-768x512.jpg,Vertical,"Over the next decade, the Hueys would fly a combined 3,000 hours on fires, with Jackson flying around 2,200 of those himself. But he began to grow increasingly concerned about reliability and parts availability for the 1960s-era helicopters — and reluctant to see his two sons, both of whom fly, follow him into these legacy airframes. “The Hueys are phenomenal, but it is an aging fleet,” he said.","<p>Over the next decade, the Hueys would fly a combined 3,000 hours on fires, with Jackson flying around 2,200 of those himself. But he began to grow increasingly concerned about reliability and parts availability for the 1960s-era helicopters — and reluctant to see his two sons, both of whom fly, follow him into these legacy airframes. “The Hueys are phenomenal, but it is an aging fleet,” he said.</p>",Military,Positive
bc7f2deb-fc6f-4939-bf6b-27cf196dc313,Leonardo TH-119 to Gain Instrument-Flight Certification Within the Month,https://www.rotorandwing.com/wp-content/uploads/2019/05/IMG_9444.jpg,Rotor & Wing International,"Leonardo Helicopters has completed flights of its single-engine TH-119 necessary for instrument flight rules certification and should gain FAA approval in coming weeks. If successful, the TH-119 — Leonardo’s pitch for the U.S. Navy’s next-generation training rotorcraft — will become the first single-engine IFR certified helicopter in decades.","<p>Leonardo Helicopters has completed flights of its single-engine TH-119 necessary for instrument flight rules certification and should gain FAA approval in coming weeks. If successful, the TH-119 — Leonardo’s pitch for the U.S. Navy’s next-generation training rotorcraft — will become the first single-engine IFR certified helicopter in decades.</p>",Military,Positive
224e1b38-8a2b-4d34-a47b-07e8e55c4e8d,Leonardo’s Navy Trainer To Gain Instrument-Flight Certification Within the Month,,Defense Daily,"Leonardo’s TH-119 training helicopter at the Navy’s League’s 2019 Sea-Air-Space conference in National Harbor, Maryland.","<p>Leonardo’s TH-119 training helicopter at the Navy’s League’s 2019 Sea-Air-Space conference in National Harbor, Maryland.</p>",Military,Positive
b0e85587-9fa7-4c5e-8ecb-5829e38139b1,LPD: The U.S. Navy's Most Versatile Vessel Isn't a Destroyer or a Submarine,,Forbes,"But this practice has served to highlight the value of LPDs as a force multiplier, especially when teamed with transformational rotorcraft like the MV-22 Osprey tilt-rotor. Osprey combines the vertical agility of a helicopter with the speed and range of a fixed-wing aircraft, so a single LPD can influence events over a vast area despite the occasional absence of amphibious assault ships with their bigger complements of combat aircraft.","<p>But this practice has served to highlight the value of LPDs as a force multiplier, especially when teamed with transformational rotorcraft like the MV-22 Osprey tilt-rotor. Osprey combines the vertical agility of a helicopter with the speed and range of a fixed-wing aircraft, so a single LPD can influence events over a vast area despite the occasional absence of amphibious assault ships with their bigger complements of combat aircraft.</p>",Military,Positive
cb9e2b5b-2677-4e2f-bbfc-20de900a0389,Marin warned to prepare for wildfire prevention power shutdowns,,Marin Independent Journal,"PG&E will be using two helicopters, a Black Hawk and a Bell LongRanger 206L3. If power interruptions to replace the equipment occur, customers will receive a mailed letter. The flights started Monday and are expected to continue through May 18.","<p>PG&E will be using two helicopters, a Black Hawk and a Bell LongRanger 206L3. If power interruptions to replace the equipment occur, customers will receive a mailed letter. The flights started Monday and are expected to continue through May 18.</p>",Commercial,Positive
8b28e950-01ca-4622-8286-75704c284242,Marine Corps Looking at Future Light Helicopter Replacement,,SEAPOWER,"Speaking May 6 to an audience at the Navy League’s Sea-Air-Space Expo in National Harbor, Maryland, Marine Col. David C. Walsh, program manager for Marine light attack helicopters, said the Marine Corps has begun studies for its Attack Utility Replacement Aircraft to succeed the UH-1Y Venom and AH-1Z Viper helicopters.","<p>Speaking May 6 to an audience at the Navy League’s Sea-Air-Space Expo in National Harbor, Maryland, Marine Col. David C. Walsh, program manager for Marine light attack helicopters, said the Marine Corps has begun studies for its Attack Utility Replacement Aircraft to succeed the UH-1Y Venom and AH-1Z Viper helicopters.</p>",Military,Positive
129cb858-3463-4a99-8b7b-941095105ed0,Marine Corps Ospreys Touch Down in Hawaii After Milestone Journey From Okinawa,https://www.stripes.com/polopoly_fs/1.580096.1557303009!/image/image.jpg_gen/derivatives/landscape_900/image.jpg,Stars and Stripes,"Four Hawaii-based MV-22B Ospreys island-hopped their way home across the Pacific Ocean this month, just the third time the tiltrotor aircraft has made the long over-the-ocean journey, according to the Marine Corps.","<p>Four Hawaii-based MV-22B Ospreys island-hopped their way home across the Pacific Ocean this month, just the third time the tiltrotor aircraft has made the long over-the-ocean journey, according to the Marine Corps.</p>",Military,Positive
bf4a9f6f-4bbd-421d-b9e7-8b0aa2d5f7b5,"Marine Corps Sticking With CH-53K Program, Ironing Out Deficiencies",,Defense Daily,"As the Marine Corps prepares to award a contract for the first lot of Sikorsky [LMT] CH-53K King Stallions, the military service said on May 6 that it is sticking with the program and working with the company…","<p>As the Marine Corps prepares to award a contract for the first lot of Sikorsky [LMT] CH-53K King Stallions, the military service said on May 6 that it is sticking with the program and working with the company…</p>",Military,Positive
d4898d69-724d-42b4-8841-468292005756,"Marine Corps Sticking With CH-53K, Ironing out Deficiencies",https://www.rotorandwing.com/wp-content/uploads/2019/05/ch-53k-dan-parsons-2.jpg,Rotor & Wing International,"As the Marine Corps prepares to award a contract for the first lot of Sikorsky CH-53K King Stallions, the military service said on May 6 that it is sticking with the program and working with the company to fix identified deficiencies.","<p>As the Marine Corps prepares to award a contract for the first lot of Sikorsky CH-53K King Stallions, the military service said on May 6 that it is sticking with the program and working with the company to fix identified deficiencies.</p>",Military,Neutral
db419499-63b4-4ed3-80e9-5e95af2dd8d9,Marines experiment with ‘mini-carriers’ for their stealthy fighters,,DefenseNews,"Marines found that increasing the sorties of combat fighters risks reducing lift capacity. To fit the four additional F-35Bs on board, crews had to leave behind six MV-22 Osprey tiltrotor aircraft.","<p>Marines found that increasing the sorties of combat fighters risks reducing lift capacity. To fit the four additional F-35Bs on board, crews had to leave behind six MV-22 Osprey tiltrotor aircraft.</p>",Military,Positive
e1d91391-caf1-463b-ba78-051b5a205053,Marines VMM-268 Ospreys in Trans-Pacific Flight,,Helis.com,"Four MV-22B Ospreys from Marine Medium Tiltrotor Squadron 268 successfully completed a trans-Pacific flight from Okinawa, Japan to Marine Corps Base Kaneohe Bay, Hawaii, on May 2, 2019.","<p>Four MV-22B Ospreys from Marine Medium Tiltrotor Squadron 268 successfully completed a trans-Pacific flight from Okinawa, Japan to Marine Corps Base Kaneohe Bay, Hawaii, on May 2, 2019.</p>",Military,Positive
407a5019-6715-46ba-9880-1b81dcfb87e2,Middle-class graduate says fighting Taliban was the most exhilarating experience of his life,,Infosurhoy,"Our medic, Emily, arrived. She inspected Brown and told me to keep his airway open. It was only then that I spotted an Apache helicopter overhead, covering us. It did a lot to explain why we weren’t taking small arms fire.","<p>Our medic, Emily, arrived. She inspected Brown and told me to keep his airway open. It was only then that I spotted an Apache helicopter overhead, covering us. It did a lot to explain why we weren’t taking small arms fire.</p>",Military,Neutral
ccdd08e3-1fde-42a6-8fb6-e0e74050e7e4,Milestone C Decision Expected in Late May for Presidential Helicopter,https://seapowermagazine.org/wp-content/uploads/2019/05/Marine-Corps-1.jpg,SEAPOWER,The Navy is developing the Lockheed Martin/Sikorsky VH-92A as a replacement for the VH-3D and VH-60N helicopters flown in support of the president and other high-level government officials by Marine Helicopter Squadron One.,<p>The Navy is developing the Lockheed Martin/Sikorsky VH-92A as a replacement for the VH-3D and VH-60N helicopters flown in support of the president and other high-level government officials by Marine Helicopter Squadron One.</p>,Military,Positive
fa83a833-07b8-41d1-b78c-e5586437a13a,MLRS: Why No Military Wants to Face This Weapon on the Battlefield (North Korea Has It),,The National Interest,"Volleys of rockets pounded the hapless Iraqi troops and paved the way for the sweeping infantry and armor assaults that followed. The MLRS proved itself alongside such other late-Cold War weapons as the M1 Abrams tank, M2 Bradley Fighting Vehicle, and AH64 Apache helicopter.","<p>Volleys of rockets pounded the hapless Iraqi troops and paved the way for the sweeping infantry and armor assaults that followed. The MLRS proved itself alongside such other late-Cold War weapons as the M1 Abrams tank, M2 Bradley Fighting Vehicle, and AH64 Apache helicopter.</p>",Military,Neutral
6720949b-4fbf-4c9e-9baf-f087c27c304d,NAVAIR Takes Novel Approach on MUX Design Work,https://www.flightglobal.com/assets/getasset.aspx?itemid=77351,Airsoc,"US Naval Air Systems Command is taking a novel crowdsourcing approach to deciding what unmanned air vehicle and components to acquire for the US Marine Corps MUX programme. One possible contender for MUX is Bell’s V-247 Vigilant tiltrotor concept, which is based on the company’s manned tiltrotor demonstrator, the V-280 Valor.","<p>US Naval Air Systems Command is taking a novel crowdsourcing approach to deciding what unmanned air vehicle and components to acquire for the US Marine Corps MUX programme. One possible contender for MUX is Bell’s V-247 Vigilant tiltrotor concept, which is based on the company’s manned tiltrotor demonstrator, the V-280 Valor.</p>",Military,Positive
48f8331d-349c-4060-bb6e-eecae8243dcd,NAVAIR: New Presidential Helicopter Production to Start Soon,https://news.usni.org/wp-content/uploads/2018/11/EDM1_Sep_2018_Released.jpg,Aero-News Network,"Naval Air Systems Command has a handshake deal in place to start production of the Sikorsky VH-92A, the next generation presidential helicopter, officials said on Monday.","<p>Naval Air Systems Command has a handshake deal in place to start production of the Sikorsky VH-92A, the next generation presidential helicopter, officials said on Monday.</p>",Military,Positive
7b72c0c1-c4cc-47f8-98df-77b722016a08,Navy Closing in on Training Copter Award,,SEAPOWER,"Also competing to replace the Navy’s current TH-57, which is used to train helicopter pilots for the Navy, Marine Corps and Coast Guard, are Airbus, with its twin-engine H-235P3, and Bell Helicopters, with the 407 GXi, an updated version of the Bell 206, which was the basis for the TH-57.","<p>Also competing to replace the Navy’s current TH-57, which is used to train helicopter pilots for the Navy, Marine Corps and Coast Guard, are Airbus, with its twin-engine H-235P3, and Bell Helicopters, with the 407 GXi, an updated version of the Bell 206, which was the basis for the TH-57.</p>",Commercial,Positive
7be26773-64e7-4e87-8db3-be79311498a6,Navy Conducts First LCS Advanced Training with Pair of Ships; Larger Event Planned this Summer,,USNI News,"The Surface Division 11 staff took tactical control of Montgomery during one part of the exercise and also filled the role of warfare commander for part of the exercise, to simulate how Montgomery might be asked to fall under another organization once in theater. Montgomery had Helicopter Sea Combat Squadron (HSC) 23 embarked with its MH-60S helicopters, as well as the MQ-8 Fire Scout.","<p>The Surface Division 11 staff took tactical control of Montgomery during one part of the exercise and also filled the role of warfare commander for part of the exercise, to simulate how Montgomery might be asked to fall under another organization once in theater. Montgomery had Helicopter Sea Combat Squadron (HSC) 23 embarked with its MH-60S helicopters, as well as the MQ-8 Fire Scout.</p>",Military,Neutral
0d556ac0-6330-4883-8c6c-ecc9083e09f0,Navy gets AW159 anti-sub choppers,,BusinessMirror,Navy chief Vice Admiral Robert Empedrad said the AgustaWestland helicopters would still have to undergo inspection and official acceptance by a technical team and would be unveiled in the upcoming anniversary of the Navy.,<p>Navy chief Vice Admiral Robert Empedrad said the AgustaWestland helicopters would still have to undergo inspection and official acceptance by a technical team and would be unveiled in the upcoming anniversary of the Navy.</p>,Military,Positive
8564ef85-3672-4eef-8571-d4be00b0d844,"Navy League 2019: Airbus, Bell, Leonardo Bidding for New USN Training Helicopter",https://www.janes.com/images/assets/336/88336/p1693417.jpg,IHS Jane's 360,"The US Navy is seeking a commercial off-the-shelf aircraft to replace its Bell Helicopter TH-57 Sea Ranger training helicopter. The TH-57, based on the Bell 206 JetRanger, was first introduced in the 1960s and is expected to be retired by 2023. (Subscription Required)","<p>The US Navy is seeking a commercial off-the-shelf aircraft to replace its Bell Helicopter TH-57 Sea Ranger training helicopter. The TH-57, based on the Bell 206 JetRanger, was first introduced in the 1960s and is expected to be retired by 2023. (Subscription Required)</p>",Commercial,Positive
194bc584-79fd-4009-9f27-8d62df1ed2c2,Navy League 2019: Bell Positions V-247 Vigilant for Evolving USMC MUX Programme,,IHS Jane's 360,"Bell is designing its V-247 Vigilant unmanned tiltrotor as a solution for the US Marine Corps' emerging ship-based multi-mission aircraft requirement, Todd Worden, Bell's senior manager for advanced tiltrotor systems, told Jane's on 7 May at the Navy League's annual Sea-Air-Space exposition, held in National Harbor, Maryland, from 6 to 8 May. (Subscription Required)","<p>Bell is designing its V-247 Vigilant unmanned tiltrotor as a solution for the US Marine Corps' emerging ship-based multi-mission aircraft requirement, Todd Worden, Bell's senior manager for advanced tiltrotor systems, told Jane's on 7 May at the Navy League's annual Sea-Air-Space exposition, held in National Harbor, Maryland, from 6 to 8 May. (Subscription Required)</p>",Military,Positive
3d74980c-ac45-49f5-8848-ae61e50fc98b,Navy League 2019: V-22 FMS Buys Can Take Advantage of Multiyear Deal Until December 2020,,IHS Jane's 360,"US allies seeking to buy Bell-Boeing V-22 Osprey tiltrotor aircraft via the Foreign Military Sales programme likely have until December 2020 to get advantageous pricing under a multiyear procurement contract, Colonel Matthew Kelly, programme manager for the V-22 Joint Program Office, said on 7 May at the Navy League's annual Sea Air Space exposition, held in National Harbor, Maryland, from 6 to 8 May.(Subscription Required)","<p>US allies seeking to buy Bell-Boeing V-22 Osprey tiltrotor aircraft via the Foreign Military Sales programme likely have until December 2020 to get advantageous pricing under a multiyear procurement contract, Colonel Matthew Kelly, programme manager for the V-22 Joint Program Office, said on 7 May at the Navy League's annual Sea Air Space exposition, held in National Harbor, Maryland, from 6 to 8 May.(Subscription Required)</p>",Military,Positive
1e8a38f7-9033-458e-90b2-826cd033adfb,New ‘credible threat’ led to aircraft carrier request,,POLITICO,The State Department announced on Monday that it had approved the possible sale of four AH-1Z attack helicopters to the Czech Republic for $205 million. The principal contractor is Bell Helicopter.,<p>The State Department announced on Monday that it had approved the possible sale of four AH-1Z attack helicopters to the Czech Republic for $205 million. The principal contractor is Bell Helicopter.</p>,Military,Positive
7076a304-9c9d-470a-9470-c706f361fff5,New Brazilian Navy Aviation Squadron Receives First H225M Helicopter,,IHS Jane's 360,"One of the Brazilian Navy’s new aviation squadrons has received its first Airbus Helicopters H225M platform. The new unit is the General Helicopter Squadron–North, which will be headquartered in Belém in Pará state. (Subscription Required)","<p>One of the Brazilian Navy’s new aviation squadrons has received its first Airbus Helicopters H225M platform. The new unit is the General Helicopter Squadron–North, which will be headquartered in Belém in Pará state. (Subscription Required)</p>",Military,Positive
6bdf2375-3cfe-455f-8bb0-5da6dd6dda40,New helicopter service launching in Croatia,,Croatia Week,"CroatiAmore will use the Robinson 66 – turbine helicopter, which has a capacity of 4 passengers for its operations.","<p>CroatiAmore will use the Robinson 66 – turbine helicopter, which has a capacity of 4 passengers for its operations.</p>",Commercial,Positive
d59be2d2-8067-4c28-91f2-fdc03b943edc,Pentagon is trying to determine if CH-53K can be replaced by CH-47,https://theaviationgeekclub.com/wp-content/uploads/2019/05/CH-53K-CH-47-696x348.jpg,The Aviation Geek Club,A team from the Pentagon’s independent cost analysis and program assessment group visited Boeing last month to review data on how the CH-47 could be adapted for the U.S. Marine Corps (USMC).,<p>A team from the Pentagon’s independent cost analysis and program assessment group visited Boeing last month to review data on how the CH-47 could be adapted for the U.S. Marine Corps (USMC).</p>,Military,Positive
decf7aa7-33d0-4e95-87dd-f4fc12ae9aba,PH Navy's 2 new anti-submarine helicopters arrive in Manila,,ABS-CBN News,"The country's two new helicopters worth P5.4 billion arrived in Manila on Monday, giving the Philippine Navy its first-ever capability to ""detect and destroy"" submarines","<p>The country's two new helicopters worth P5.4 billion arrived in Manila on Monday, giving the Philippine Navy its first-ever capability to ""detect and destroy"" submarines</p>",Military,Positive
ac9727b8-3d38-418e-839b-7b16a697d109,Philippine Navy takes ‘great leap’ with new anti-submarine helicopters,https://newsinfo.inquirer.net/files/2019/05/chopper1-620x460.png,INQUIRER.net,The Navy will finally have a top-of-the-line anti-submarine capability with the acquisition of two AgustaWestland AW-159 helicopters.,<p>The Navy will finally have a top-of-the-line anti-submarine capability with the acquisition of two AgustaWestland AW-159 helicopters.</p>,Military,Positive
6b936b5f-305b-46e7-9fd9-0e1caf34b803,Philippine Navy's 2 new anti-submarine helicopters arrive in Manila – Manila Video,,Manila Informer,"The country’s two new helicopters worth P5.4 billion arrived in Manila on Monday, giving the Philippine Navy its first-ever capability to “detect and destroy” submarines. Navy chief Vice Adm. Robert Empedrad said the AW159 Wildcat anti-submarine helicopters, acquired from a UK-based aircraft manufacturer, can “locate submarines that pass our waters.”","<p>The country’s two new helicopters worth P5.4 billion arrived in Manila on Monday, giving the Philippine Navy its first-ever capability to “detect and destroy” submarines. Navy chief Vice Adm. Robert Empedrad said the AW159 Wildcat anti-submarine helicopters, acquired from a UK-based aircraft manufacturer, can “locate submarines that pass our waters.”</p>",Military,Positive
915dc099-a156-44cb-acc3-7480ec6b8b7a,Philippines acquires 2 new anti-submarine helicopters for navy,,Xinhua News Agency,"The Philippine Navy (PN) acquired two brand-new AgustaWestland AW159 ""Wildcat"" anti-submarine helicopters, the PN chief said on Tuesday.","<p>The Philippine Navy (PN) acquired two brand-new AgustaWestland AW159 ""Wildcat"" anti-submarine helicopters, the PN chief said on Tuesday.</p>",Military,Positive
6e73cb9d-7ab6-4d11-8dd7-bc5ace06e028,"PNP acquires P1.8-billion in new firearms, vehicles",,ABS-CBN News,"The new vehicles and equipment are 2 new Airbus helicopters, 107 units of patrol jeeps, 349 motorcycles, 9,000 short firearms, 42 light machine guns, 3,045 bullet-proof vests, and 124 handheld radios.","<p>The new vehicles and equipment are 2 new Airbus helicopters, 107 units of patrol jeeps, 349 motorcycles, 9,000 short firearms, 42 light machine guns, 3,045 bullet-proof vests, and 124 handheld radios.</p>",Commercial,Positive
25ee532c-6b7f-4a97-b92f-ed5d909590f8,PNP boosts capability after acquiring P1.871-B new equipment,,PhilippineDaily,"The newly-procured equipment included one single-engine Airbus H125 helicopter, 107 4×2 single cab patrol jeepneys, 349125cc motorcycles, 9,000 striker-fired 9mm pistols, 42 7.62 mm MG3 light machine guns, 3,045 waistcoast vest level 3A with upgrade plate level IV body armors, 11,084 enhanced combat helmets; 124 tactical radios, and 48 explosives detection dogs.","<p>The newly-procured equipment included one single-engine Airbus H125 helicopter, 107 4×2 single cab patrol jeepneys, 349125cc motorcycles, 9,000 striker-fired 9mm pistols, 42 7.62 mm MG3 light machine guns, 3,045 waistcoast vest level 3A with upgrade plate level IV body armors, 11,084 enhanced combat helmets; 124 tactical radios, and 48 explosives detection dogs.</p>",Commercial,Positive
997feef2-779b-4ff0-bba8-f83b3db113a9,"PNP Buys New Equipment, Vehicles Worth Of P1.8 Billion",,PhilNews.ph,"The new vehicles include 349 motorcycles, 107 units of patrol jeeps, and 2 new Airbus Helicopters.","<p>The new vehicles include 349 motorcycles, 107 units of patrol jeeps, and 2 new Airbus Helicopters.</p>",Military,Positive
8cc1cbc9-7daf-4778-be9c-55e486466921,Prague Weighs Mi-24 Replacement Options,https://www.flightglobal.com/assets/getasset.aspx?itemid=77339,Airsoc,The US Department of State has given its approval to potential deals that could equip the Czech Republic with Bell UH-1Y/AH-1Z or Sikorsky UH-60M Black Hawk helicopters.,<p>The US Department of State has given its approval to potential deals that could equip the Czech Republic with Bell UH-1Y/AH-1Z or Sikorsky UH-60M Black Hawk helicopters.</p>,Military,Positive
2ae392f2-c191-4425-914a-851a65d22680,Presidential helo milestone C decision scheduled for this month,,Inside Defense,"Maj. Gen. Greg Masiello, program executive officer overseeing the VH-92A program, told attendees today at the Sea Air Space symposium the program office has a ""handshake"" deal with VH-92A prime contractor Sikorsky.","<p>Maj. Gen. Greg Masiello, program executive officer overseeing the VH-92A program, told attendees today at the Sea Air Space symposium the program office has a ""handshake"" deal with VH-92A prime contractor Sikorsky.</p>",Military,Positive
ac7aaf9c-635f-4996-9383-aceac271e2a0,RAF Odiham choose Peli,,HeliHub.com,Peli UK foam specialists have designed a bespoke packaging solution for a Chinook Helicopter torque maintenance kit which is now in service at RAF Odiham.,<p>Peli UK foam specialists have designed a bespoke packaging solution for a Chinook Helicopter torque maintenance kit which is now in service at RAF Odiham.</p>,Military,Positive
05d9031c-686a-45c9-961c-5a730f984486,Ruag Completes First Nh90 Inspection In Oberpfaffenhofen,,Aero Australia,"RUAG MRO International has successfully completed the first inspection of an NH90 transport helicopter for the German Bundeswehr. In mid-April, a crew from Transport Helicopter Regiment 10 took delivery of the NH90 maintained in Oberpfaffenhofen. This milestone gives the Bundeswehr’s Federal Office of Equipment, Information Technology and In-Service Support (BAAINBw) an alternative support provider for NH90 maintenance to the original equipment manufacturer (OEM), NHIndustries.","<p>RUAG MRO International has successfully completed the first inspection of an NH90 transport helicopter for the German Bundeswehr. In mid-April, a crew from Transport Helicopter Regiment 10 took delivery of the NH90 maintained in Oberpfaffenhofen. This milestone gives the Bundeswehr’s Federal Office of Equipment, Information Technology and In-Service Support (BAAINBw) an alternative support provider for NH90 maintenance to the original equipment manufacturer (OEM), NHIndustries.</p>",Military,Positive
6da371f3-1a47-45d2-98c4-7176a92b24dd,RUAG performs NH90 helicopter inspection for German Bundeswehr,https://www.army-technology.com/wp-content/uploads/sites/3/2019/05/RUAG-NH90-helicopter-flying-news.jpg,10z US politics,"RUAG is also a provider of maintenance, overhaul and logistics services for the Bell UH-1D helicopter fleet for Bundeswehr.","<p>RUAG is also a provider of maintenance, overhaul and logistics services for the Bell UH-1D helicopter fleet for Bundeswehr.</p>",Military,Positive
c91292e7-a76a-4787-859a-944172d8195e,RUAG successfully completes the first NH90 inspection in Oberpfaffenhofen,,HeliHub.com,"RUAG continues to be a partner to the German Bundeswehr over many years and provides maintenance, overhaul and logistics services for the Bell UH-1D helicopter fleet, still in use for search and rescue missions. RUAG MRO International is an independent supplier, support provider and integrator of systems and components for civil and military aviation worldwide. It also develops and supports simulation and training systems and solutions for international trained security forces.","<p>RUAG continues to be a partner to the German Bundeswehr over many years and provides maintenance, overhaul and logistics services for the Bell UH-1D helicopter fleet, still in use for search and rescue missions. RUAG MRO International is an independent supplier, support provider and integrator of systems and components for civil and military aviation worldwide. It also develops and supports simulation and training systems and solutions for international trained security forces.</p>",Military,Positive
f7d222be-7edf-4e92-bba4-35d3fb25b9b5,Rugged high-density computing for Minotaur-integrated platforms and programmes,,Shephard,"Minotaur has been fielded on numerous platforms across multiple domains throughout the US DoD, including P-8A Poseidon, P-3/EP-3 Orion, HC-130J Super Hercules, HC-144 Ocean Sentry, HC-27J Spartan, MEA King Air, and MH-60 Seahawk aircraft, Littoral Combat Ship (LCS)-based ground control stations supporting the MQ-8C Fire Scout unmanned autonomous helicopter and other surface ships.","<p>Minotaur has been fielded on numerous platforms across multiple domains throughout the US DoD, including P-8A Poseidon, P-3/EP-3 Orion, HC-130J Super Hercules, HC-144 Ocean Sentry, HC-27J Spartan, MEA King Air, and MH-60 Seahawk aircraft, Littoral Combat Ship (LCS)-based ground control stations supporting the MQ-8C Fire Scout unmanned autonomous helicopter and other surface ships.</p>",Military,Positive
97126d55-0a49-48ca-887d-04d34b2fbd5d,Sale of AH-1Z Attack Helicopters to the Czech Republic approved,,UK Defence Journal,The US State Department has approved a Foreign Military Sale to Czech Republic of four AH-1Z attack helicopters and related equipment for an estimated cost of $205 million.,<p>The US State Department has approved a Foreign Military Sale to Czech Republic of four AH-1Z attack helicopters and related equipment for an estimated cost of $205 million.</p>,Military,Positive
c6aa4965-dd3d-42cc-9342-abe910cf2046,Sea-Air-Space 2019: FAA to sign off on TH-119 IFR certification,,Shephard,The FAA is due to approve IFR certification for Leonardo’s US Navy TH-XX training helicopter entrant – the TH-119 single engine aircraft – within ‘the next 30 days’ Shephard has learned.,<p>The FAA is due to approve IFR certification for Leonardo’s US Navy TH-XX training helicopter entrant – the TH-119 single engine aircraft – within ‘the next 30 days’ Shephard has learned.</p>,Military,Positive
4b2a89f7-2d0f-44f7-a108-93c396800425,The Air Force’s new trainer jet is attracting the Navy’s and Marine Corps’ interests,,DefenseNews,"The Navy in January released a request for proposals for the TH-57 replacement, kick-starting a competition with Airbus, Bell and Leonardo that could potentially lead to a contract awarded this year. The service wants to buy 130 helicopter trainers from FY20 to FY23.","<p>The Navy in January released a request for proposals for the TH-57 replacement, kick-starting a competition with Airbus, Bell and Leonardo that could potentially lead to a contract awarded this year. The service wants to buy 130 helicopter trainers from FY20 to FY23.</p>",Military,Positive
606c5453-b29c-4731-b19e-a8669f0e25d8,The US Air Force successfully tested a laser system to shoot down missiles,,The Verge,"SHiELD also not the only laser technology that’s in testing by the US military — the US Army tested a system mounted on an AH-64 Apache attack helicopter last summer, and the US Navy is working with Lockheed Martin on its own systems to install on warships.","<p>SHiELD also not the only laser technology that’s in testing by the US military — the US Army tested a system mounted on an AH-64 Apache attack helicopter last summer, and the US Navy is working with Lockheed Martin on its own systems to install on warships.</p>",Military,Positive
8984fe96-61b1-4eee-80e7-09b59c81e08b,The US State Department Has Approved the Sale of Helicopters to the Czech Republic,,Bulgarian Military,"The US State Department has approved the sale of four Bell AH-1Z Viper or 12 Sikorsky UH-60M Black Hawk utility and assault helicopters to the Czech Republic, learned BulgarianMilitary.com, quoting Jane`s 360.","<p>The US State Department has approved the sale of four Bell AH-1Z Viper or 12 Sikorsky UH-60M Black Hawk utility and assault helicopters to the Czech Republic, learned BulgarianMilitary.com, quoting Jane`s 360.</p>",Military,Positive
ee7f9f4b-be56-4b8d-93a9-454563768381,Top Marine Aviator Defends 'King Stallion' Heavy-Lift Helo Despite Setbacks,https://images01.military.com/sites/default/files/styles/full/public/2019-05/CH53K-lifts-jtlv-1800.jpg?itok=2O1TCsRq,Military.com,"The Corps will not pursue buying Boeing's CH-47 Chinook in place of the King Stallion, Lt. Gen. Steven Rudder said Monday at the annual Sea-Air-Space conference near Washington, D.C.","<p>The Corps will not pursue buying Boeing's CH-47 Chinook in place of the King Stallion, Lt. Gen. Steven Rudder said Monday at the annual Sea-Air-Space conference near Washington, D.C.</p>",Military,Neutral
